https://www.nytimes.com/video/arts/design/100000004929131/basquiat-before-he-was-famous.html?playlistId=1194811622313,194516,85,text/html
https://www.nytimes.com/video/t-magazine/art/100000004915695/the-pictures-generation.html?playlistId=100000003480645,176792,72,text/html
https://www.nytimes.com/video/arts/100000004457514/ai-weiwei-and-andrew-jacobs-talk-warhol.html,186746,86,text/html
https://www.nytimes.com/video/movies/100000004889865/this-weeks-movies-jan-27-2017.html?playlistId=100000002032444,210101,73,text/html
https://www.nytimes.com/2016/11/06/magazine/letter-of-recommendation-pinky-and-the-brain.html,75385,98,text/html
https://www.nytimes.com/by/jeffrey-gettleman,115895,124,text/html
https://www.nytimes.com/2016/11/18/world/africa/us-south-sudan-arms-embargo-genocide.html,78722,112,text/html
https://www.nytimes.com/2017/01/18/world/africa/south-sudan-united-nations.html,89752,113,text/html
https://www.nytimes.com/2015/06/23/world/africa/as-south-sudan-crisis-worsens-there-is-no-more-country.html,193633,115,text/html
https://www.nytimes.com/2017/01/23/world/africa/quandary-in-south-sudan-should-it-lose-its-hard-won-independence.html,94517,122,text/html
https://www.nytimes.com/2015/10/29/world/africa/south-sudan-war-african-union-report.html,78100,110,text/html
http://www.nytimes.com/pages/topics/index.html,25674,109,text/html
https://www.nytimes.com/2017/01/06/podcasts/congress-under-trump-surreal-a-senator-says.html?rref=collection%2Fnewseventcollection%2FPresidential%20Election%202016,76155,107,text/html
http://www.nytimes.com/1992/11/01/opinion/foreign-affairs-george-bill-and-millie.html,48483,69,text/html
https://www.nytimes.com/video/us/politics/100000004881605/family-conversations-on-trump.html?rref=collection%2Fnewseventcollection%2FPresidential%20Election%202016,231493,108,text/html
https://www.nytimes.com/news-event/election-2016,114228,125,text/html
https://www.nytimes.com/2017/01/13/podcasts/obamas-last-battle-his-legacy.html?rref=collection%2Fnewseventcollection%2FPresidential%20Election%202016,75197,107,text/html
https://www.nytimes.com/2016/11/13/fashion/tinyletter-newsletters-the-new-blog.html,87519,119,text/html
https://www.nytimes.com/2016/12/10/fashion/harvard-scandal-alumni-embarrassment-shame.html,95645,147,text/html
https://www.nytimes.com/2017/01/03/us/oklahoma-paper-the-enid-news-eagle.html?rref=collection%2Fnewseventcollection%2FPresidential%20Election%202016,80195,111,text/html
https://www.nytimes.com/2016/12/30/podcasts/predictions-for-a-trump-presidency.html?rref=collection%2Fnewseventcollection%2FPresidential%20Election%202016,75712,106,text/html
http://www.nytimes.com/books/00/06/25/reviews/000625.25talbott.html,20981,41,text/html
https://www.nytimes.com/column/future-tense,108329,123,text/html
https://www.nytimes.com/2016/10/09/fashion/awkward-sex-tv-shows.html,84563,114,text/html
